"","group","subject_id","activity","observation_type","mean","mean_of_sd"
"676","train",6,"WALKING","body_acc_x",0.00125361086125,0.229975084719683
"677","train",6,"WALKING","body_acc_y",0.000127318237214912,0.200615970686676
"678","train",6,"WALKING","body_acc_z",-0.000659203091705044,0.0921667689559645
"679","train",6,"WALKING","body_gyro_x",0.00223314137040214,0.48410806808272
"680","train",6,"WALKING","body_gyro_y",-4.82396223917217e-05,0.513604389795093
"681","train",6,"WALKING","body_gyro_z",-0.00108519217804276,0.300875593158522
"682","train",6,"WALKING","total_acc_x",1.01452100722314,0.229696723480138
"683","train",6,"WALKING","total_acc_y",-0.196241246037771,0.199902269141489
"684","train",6,"WALKING","total_acc_z",0.0264318847108882,0.0908701410740415
"685","train",6,"WALKING_DOWNSTAIRS","body_acc_x",-0.000109326533723959,0.450980540849663
"686","train",6,"WALKING_DOWNSTAIRS","body_acc_y",-0.00125814180607747,0.234090249902881
"687","train",6,"WALKING_DOWNSTAIRS","body_acc_z",0.000362807785319011,0.125278349547586
"688","train",6,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0705534005924528,0.699822020080527
"689","train",6,"WALKING_DOWNSTAIRS","body_gyro_y",0.0181325248358073,0.622669658281746
"690","train",6,"WALKING_DOWNSTAIRS","body_gyro_z",0.00029585718042806,0.440837872141772
"691","train",6,"WALKING_DOWNSTAIRS","total_acc_x",0.992269862272135,0.450162374033069
"692","train",6,"WALKING_DOWNSTAIRS","total_acc_y",-0.196979003445431,0.233010648771825
"693","train",6,"WALKING_DOWNSTAIRS","total_acc_z",-0.00818824529071615,0.123796777845772
"694","train",6,"WALKING_UPSTAIRS","body_acc_x",-0.0019261144401348,0.31003232073523
"695","train",6,"WALKING_UPSTAIRS","body_acc_y",-0.0052998792535386,0.204897345913136
"696","train",6,"WALKING_UPSTAIRS","body_acc_z",-0.00455037321912377,0.11928702862402
"697","train",6,"WALKING_UPSTAIRS","body_gyro_x",-0.0506039534477022,0.592129352309138
"698","train",6,"WALKING_UPSTAIRS","body_gyro_y",0.0101320629135386,0.525777925989033
"699","train",6,"WALKING_UPSTAIRS","body_gyro_z",-0.00881170021187194,0.397346952033257
"700","train",6,"WALKING_UPSTAIRS","total_acc_x",0.979916172717525,0.309444930548065
"701","train",6,"WALKING_UPSTAIRS","total_acc_y",-0.327547300657816,0.202989587985425
"702","train",6,"WALKING_UPSTAIRS","total_acc_z",-0.0282167908499571,0.116590341685965
"703","train",7,"LAYING","body_acc_x",-0.00564642044646875,0.0220454898596224
"704","train",7,"LAYING","body_acc_y",-0.00173246452809381,0.0143300991701915
"705","train",7,"LAYING","body_acc_z",0.00229474419698528,0.0114821586452753
"706","train",7,"LAYING","body_gyro_x",0.0256274303984285,0.0364207427602946
"707","train",7,"LAYING","body_gyro_y",-0.0267583634335763,0.044059491488985
"708","train",7,"LAYING","body_gyro_z",0.0307986239309543,0.0238385581945355
"709","train",7,"LAYING","total_acc_x",-0.0255320237756331,0.0120687595544646
"710","train",7,"LAYING","total_acc_y",0.409271407271635,0.00941962925073376
"711","train",7,"LAYING","total_acc_z",0.88862998608774,0.00833340420418357
"712","train",7,"SITTING","body_acc_x",0.00146294111619303,0.0102987086563943
"713","train",7,"SITTING","body_acc_y",0.00132553769937874,0.0172014008886504
"714","train",7,"SITTING","body_acc_z",-0.00467661627993853,0.0288266126158852
"715","train",7,"SITTING","body_gyro_x",-0.0226516064794125,0.0523180941739456
"716","train",7,"SITTING","body_gyro_y",0.0183881838722669,0.0447848945546609
"717","train",7,"SITTING","body_gyro_z",-0.0267258621508739,0.0326866536068822
"718","train",7,"SITTING","total_acc_x",1.02256651668294,0.00514729381316917
"719","train",7,"SITTING","total_acc_y",0.0254619467905697,0.0111180581628882
"720","train",7,"SITTING","total_acc_z",0.0536402905907324,0.0149817367242344
"721","train",7,"STANDING","body_acc_x",0.00106085732987235,0.00814161540249061
"722","train",7,"STANDING","body_acc_y",0.00134491413118956,0.0148189709250821
"723","train",7,"STANDING","body_acc_z",0.00281774091612795,0.0179408593307742
"724","train",7,"STANDING","body_gyro_x",-0.0015298408928352,0.0493776084932712
"725","train",7,"STANDING","body_gyro_y",-0.00139703185049587,0.0405572420590622
"726","train",7,"STANDING","body_gyro_z",-0.000543630772416126,0.0256127176011651
"727","train",7,"STANDING","total_acc_x",1.01479589097877,0.00730568130810338
"728","train",7,"STANDING","total_acc_y",-0.0980582463298939,0.0115680303191015
"729","train",7,"STANDING","total_acc_z",-0.0534716677109375,0.0131543191084592
"730","train",7,"WALKING","body_acc_x",-0.000408617679499726,0.219999100901014
"731","train",7,"WALKING","body_acc_y",-0.000794905071299342,0.159364722852434
"732","train",7,"WALKING","body_acc_z",-0.000860403936493969,0.211570520952721
"733","train",7,"WALKING","body_gyro_x",0.0309025443534814,0.434217264029174
"734","train",7,"WALKING","body_gyro_y",-0.00423138748870614,0.590618426863777
"735","train",7,"WALKING","body_gyro_z",-0.00983538524273602,0.294641921199683
"736","train",7,"WALKING","total_acc_x",0.994824180523575,0.219748472171841
"737","train",7,"WALKING","total_acc_y",-0.141635712329906,0.15888473332657
"738","train",7,"WALKING","total_acc_z",-0.16445306385065,0.211001516110012
"739","train",7,"WALKING_DOWNSTAIRS","body_acc_x",0.000562871270169548,0.347791404948708
"740","train",7,"WALKING_DOWNSTAIRS","body_acc_y",0.000264835219983378,0.148958247294569
"741","train",7,"WALKING_DOWNSTAIRS","body_acc_z",0.00375575008317819,0.171418041958973
"742","train",7,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0801716179116689,0.517439847353067
"743","train",7,"WALKING_DOWNSTAIRS","body_gyro_y",0.0111166523174518,0.543517834239299
"744","train",7,"WALKING_DOWNSTAIRS","body_gyro_z",0.0135264277679521,0.292202582188495
"745","train",7,"WALKING_DOWNSTAIRS","total_acc_x",0.994421674534575,0.347286392651696
"746","train",7,"WALKING_DOWNSTAIRS","total_acc_y",-0.111387487697103,0.147770212468632
"747","train",7,"WALKING_DOWNSTAIRS","total_acc_z",-0.154027646153391,0.170096885820054
"748","train",7,"WALKING_UPSTAIRS","body_acc_x",-0.00594931173813572,0.230516288624625
"749","train",7,"WALKING_UPSTAIRS","body_acc_y",-0.0054684374507935,0.116845502183625
"750","train",7,"WALKING_UPSTAIRS","body_acc_z",-0.0117145493605545,0.156666954245522
"751","train",7,"WALKING_UPSTAIRS","body_gyro_x",-0.114586175367947,0.55566034566766
"752","train",7,"WALKING_UPSTAIRS","body_gyro_y",0.0324478559844669,0.328889310039106
"753","train",7,"WALKING_UPSTAIRS","body_gyro_z",0.0234060600657062,0.317415475316865
"754","train",7,"WALKING_UPSTAIRS","total_acc_x",0.908788687760417,0.229819918067394
"755","train",7,"WALKING_UPSTAIRS","total_acc_y",-0.228059991820695,0.113980154191064
"756","train",7,"WALKING_UPSTAIRS","total_acc_z",-0.413866327372871,0.15504271643649
"757","train",8,"LAYING","body_acc_x",-0.00336354284419097,0.0199246533838069
"758","train",8,"LAYING","body_acc_y",-0.00214526768567824,0.0128560961483287
"759","train",8,"LAYING","body_acc_z",0.00200261437051244,0.0151664628665575
"760","train",8,"LAYING","body_gyro_x",0.0340638952483782,0.031999482261736
"761","train",8,"LAYING","body_gyro_y",-0.00668121104158738,0.0387257895853346
"762","train",8,"LAYING","body_gyro_z",0.0229507386982675,0.0178854000827814
"763","train",8,"LAYING","total_acc_x",0.045268529077309,0.0114199106383991
"764","train",8,"LAYING","total_acc_y",0.60508905666956,0.00733708050701592
"765","train",8,"LAYING","total_acc_z",0.703874286284722,0.00951830182991048
"766","train",8,"SITTING","body_acc_x",-0.00207817826619327,0.00823304886680775
"767","train",8,"SITTING","body_acc_y",0.00546156779540133,0.0141474262956863
"768","train",8,"SITTING","body_acc_z",0.00127068462363179,0.0138965304101978
"769","train",8,"SITTING","body_gyro_x",-0.027913265940465,0.0151754483469801
"770","train",8,"SITTING","body_gyro_y",-0.0095579078672051,0.0238278258615701
"771","train",8,"SITTING","body_gyro_z",-0.00651842875019922,0.0217426277584681
"772","train",8,"SITTING","total_acc_x",0.922353804177989,0.00476406787683931
"773","train",8,"SITTING","total_acc_y",0.263309609931216,0.00520287859212005
"774","train",8,"SITTING","total_acc_z",0.255082516358696,0.00745615611604289
"775","train",8,"STANDING","body_acc_x",0.00042148084476985,0.00505248957993052
"776","train",8,"STANDING","body_acc_y",0.00122046164581944,0.0122431129729479
"777","train",8,"STANDING","body_acc_z",0.000724318448216435,0.0163221311615218
"778","train",8,"STANDING","body_gyro_x",0.00588661223171149,0.0252190590850765
"779","train",8,"STANDING","body_gyro_y",0.0209166400575839,0.0254198340990917
"780","train",8,"STANDING","body_gyro_z",-0.0100219610779554,0.0147242754852682
"781","train",8,"STANDING","total_acc_x",1.01340774973958,0.00422151668503326
"782","train",8,"STANDING","total_acc_y",-0.0710702226331062,0.00710642690218759
"783","train",8,"STANDING","total_acc_z",-0.101047379588397,0.00830723836905492
"784","train",8,"WALKING","body_acc_x",-0.000595461750553385,0.269916346236376
"785","train",8,"WALKING","body_acc_y",-0.000799741181819661,0.237612262257734
"786","train",8,"WALKING","body_acc_z",0.000348690187060547,0.157310138937421
"787","train",8,"WALKING","body_gyro_x",0.0527882514470052,0.699033181307916
"788","train",8,"WALKING","body_gyro_y",-0.00968562202003581,0.605240584484052
"789","train",8,"WALKING","body_gyro_z",-0.0156530862346419,0.449860928634245
"790","train",8,"WALKING","total_acc_x",0.981214367073568,0.269536460827684
"791","train",8,"WALKING","total_acc_y",-0.199572612560449,0.236248073603485
"792","train",8,"WALKING","total_acc_z",-0.188225723926318,0.156496072031789
"793","train",8,"WALKING_DOWNSTAIRS","body_acc_x",0.00121759228741365,0.334164265482115
"794","train",8,"WALKING_DOWNSTAIRS","body_acc_y",-0.00208111627527755,0.231299115431461
"795","train",8,"WALKING_DOWNSTAIRS","body_acc_z",0.000234377669880756,0.206910181504211
"796","train",8,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0964463194692434,0.647462942320581
"797","train",8,"WALKING_DOWNSTAIRS","body_gyro_y",0.0109547679856086,0.786140217054997
"798","train",8,"WALKING_DOWNSTAIRS","body_gyro_z",0.0123089008618627,0.423655864256109
"799","train",8,"WALKING_DOWNSTAIRS","total_acc_x",0.983336573478618,0.333657367516071
"800","train",8,"WALKING_DOWNSTAIRS","total_acc_y",-0.171399217619398,0.229791711753894
"801","train",8,"WALKING_DOWNSTAIRS","total_acc_z",-0.144658027215687,0.205269417482497
"802","train",8,"WALKING_UPSTAIRS","body_acc_x",-0.0038528055909032,0.270531569571221
"803","train",8,"WALKING_UPSTAIRS","body_acc_y",-0.00582385522955793,0.232143435967737
"804","train",8,"WALKING_UPSTAIRS","body_acc_z",-0.00225109782014101,0.204656866238561
"805","train",8,"WALKING_UPSTAIRS","body_gyro_x",0.227287981474272,0.552547101974589
"806","train",8,"WALKING_UPSTAIRS","body_gyro_y",-0.0586336703780272,0.71646959048271
"807","train",8,"WALKING_UPSTAIRS","body_gyro_z",-0.0702777340204078,0.649821108899145
"808","train",8,"WALKING_UPSTAIRS","total_acc_x",0.940320875685976,0.269421193506077
"809","train",8,"WALKING_UPSTAIRS","total_acc_y",-0.278742426824657,0.229895073125096
"810","train",8,"WALKING_UPSTAIRS","total_acc_z",-0.196760307553296,0.19958833977938
"811","train",11,"LAYING","body_acc_x",0.00062178799280784,0.00636447575712924
"812","train",11,"LAYING","body_acc_y",-0.000273612566814693,0.00648316922268289
"813","train",11,"LAYING","body_acc_z",-0.000158212653562802,0.00818524108180264
"814","train",11,"LAYING","body_gyro_x",0.00876697735026623,0.018386263563087
"815","train",11,"LAYING","body_gyro_y",0.0147996999648892,0.0154515785670656
"816","train",11,"LAYING","body_gyro_z",0.0290720738328285,0.0216100130161106
"817","train",11,"LAYING","total_acc_x",0.240977608349781,0.00458190533119991
"818","train",11,"LAYING","total_acc_y",0.959611063596491,0.00595546763539767
"819","train",11,"LAYING","total_acc_z",0.104991969315652,0.0072933910625261
"820","train",11,"SITTING","body_acc_x",-0.000203106322528833,0.00700803232437759
"821","train",11,"SITTING","body_acc_y",0.00116368043320637,0.0151604261034037
"822","train",11,"SITTING","body_acc_z",-0.00149729427878184,0.00871414079405582
"823","train",11,"SITTING","body_gyro_x",-0.0127099402137948,0.0120049611254391
"824","train",11,"SITTING","body_gyro_y",-0.000536847548821639,0.0155997864355462
"825","train",11,"SITTING","body_gyro_z",-0.00449620766233284,0.0250251254253328
"826","train",11,"SITTING","total_acc_x",0.952170755070755,0.00621784475620602
"827","train",11,"SITTING","total_acc_y",0.232666167256176,0.0079676791735453
"828","train",11,"SITTING","total_acc_z",0.178252988153007,0.00651524435695522
"829","train",11,"STANDING","body_acc_x",2.88098197871011e-05,0.00304996405980735
"830","train",11,"STANDING","body_acc_y",-3.19608303038564e-05,0.00785382911638265
"831","train",11,"STANDING","body_acc_z",-0.000125196138218551,0.00547482155906652
"832","train",11,"STANDING","body_gyro_x",-0.00169066016978009,0.018903861700075
"833","train",11,"STANDING","body_gyro_y",-0.000996493683403989,0.00644310703591127
"834","train",11,"STANDING","body_gyro_z",-0.00233420806735539,0.0115681015401641
"835","train",11,"STANDING","total_acc_x",1.0121626011137,0.00274735105455408
"836","train",11,"STANDING","total_acc_y",-0.154840838241356,0.0062382252228461
"837","train",11,"STANDING","total_acc_z",0.119351373834774,0.00502729279407008
"838","train",11,"WALKING","body_acc_x",-0.00118576233387977,0.188938778424141
"839","train",11,"WALKING","body_acc_y",0.00025731045791446,0.163643971323513
"840","train",11,"WALKING","body_acc_z",0.000730493451867055,0.0874366773189193
"841","train",11,"WALKING","body_gyro_x",-0.0154888148376192,0.353203059337285
"842","train",11,"WALKING","body_gyro_y",0.00172872601490466,0.385056466445391
"843","train",11,"WALKING","body_gyro_z",-0.000866744037658898,0.276162633742064
"844","train",11,"WALKING","total_acc_x",1.00387868650689,0.188605446228955
"845","train",11,"WALKING","total_acc_y",-0.19346560968549,0.163204744944127
"846","train",11,"WALKING","total_acc_z",0.126943435885395,0.0851817630939525
"847","train",11,"WALKING_DOWNSTAIRS","body_acc_x",0.00289128510158628,0.3726058506217
"848","train",11,"WALKING_DOWNSTAIRS","body_acc_y",-0.000352272065641984,0.184660193556413
"849","train",11,"WALKING_DOWNSTAIRS","body_acc_z",-0.000912568411128397,0.124590885600047
"850","train",11,"WALKING_DOWNSTAIRS","body_gyro_x",-0.100446990796197,0.546764360671869
"851","train",11,"WALKING_DOWNSTAIRS","body_gyro_y",0.0216996339872962,0.387899265286602
"852","train",11,"WALKING_DOWNSTAIRS","body_gyro_z",-0.012750285821712,0.331951344997249
"853","train",11,"WALKING_DOWNSTAIRS","total_acc_x",1.00461624573709,0.371918217607381
"854","train",11,"WALKING_DOWNSTAIRS","total_acc_y",-0.182366045923743,0.182762423835002
"855","train",11,"WALKING_DOWNSTAIRS","total_acc_z",0.123647892875662,0.122600310219417
"856","train",11,"WALKING_UPSTAIRS","body_acc_x",-0.00284389562994792,0.248733591016066
"857","train",11,"WALKING_UPSTAIRS","body_acc_y",-0.00691183572202402,0.154939267115322
"858","train",11,"WALKING_UPSTAIRS","body_acc_z",0.000498953284982639,0.146289572487407
"859","train",11,"WALKING_UPSTAIRS","body_gyro_x",-0.0561219669798322,0.435943108453139
"860","train",11,"WALKING_UPSTAIRS","body_gyro_y",0.0079672933754485,0.551618224875655
"861","train",11,"WALKING_UPSTAIRS","body_gyro_z",-0.00997038623119647,0.150038216650645
"862","train",11,"WALKING_UPSTAIRS","total_acc_x",0.964142631467014,0.24736204490188
"863","train",11,"WALKING_UPSTAIRS","total_acc_y",-0.331999987080787,0.153508298164424
"864","train",11,"WALKING_UPSTAIRS","total_acc_z",0.139075093452595,0.140175341954499
"865","train",14,"LAYING","body_acc_x",-0.00912944379472793,0.0282224510152907
"866","train",14,"LAYING","body_acc_y",0.00303991352093857,0.0171600019022192
"867","train",14,"LAYING","body_acc_z",0.00709383268346878,0.0209499359964152
"868","train",14,"LAYING","body_gyro_x",0.033753046970337,0.0389511420208158
"869","train",14,"LAYING","body_gyro_y",-0.0357061180366958,0.0536836892622174
"870","train",14,"LAYING","body_gyro_z",0.0277907943660432,0.0252901504176059
"871","train",14,"LAYING","total_acc_x",0.223693438285846,0.0124752909394694
"872","train",14,"LAYING","total_acc_y",0.505880507337623,0.0114589251262772
"873","train",14,"LAYING","total_acc_z",0.823680285814951,0.0106612712903254
"874","train",14,"SITTING","body_acc_x",0.000497646235658709,0.00911805287849417
"875","train",14,"SITTING","body_acc_y",0.00442295448026678,0.0162650822464152
"876","train",14,"SITTING","body_acc_z",0.00261172089732002,0.0169138702477403
"877","train",14,"SITTING","body_gyro_x",-0.0168784881570679,0.0183922739247976
"878","train",14,"SITTING","body_gyro_y",0.00135067650151065,0.0310638790027618
"879","train",14,"SITTING","body_gyro_z",0.0028854961498287,0.0249960392206824
"880","train",14,"SITTING","total_acc_x",1.00030772769097,0.00687974444480926
"881","train",14,"SITTING","total_acc_y",-0.0139288658967882,0.0113284789043586
"882","train",14,"SITTING","total_acc_z",-0.0958755667459346,0.0120750326955862
"883","train",14,"STANDING","body_acc_x",0.000612028731561224,0.0101035941969312
"884","train",14,"STANDING","body_acc_y",0.00101248862367876,0.0139435018944933
"885","train",14,"STANDING","body_acc_z",0.00148320788232755,0.017003523284755
"886","train",14,"STANDING","body_gyro_x",0.00576134981127865,0.0355804669683487
"887","train",14,"STANDING","body_gyro_y",0.00836551058066562,0.0431342223703063
"888","train",14,"STANDING","body_gyro_z",-0.0032243599243362,0.0280538750302494
"889","train",14,"STANDING","total_acc_x",0.955359135429688,0.00802968978019691
"890","train",14,"STANDING","total_acc_y",-0.207338328216146,0.0110340956019608
"891","train",14,"STANDING","total_acc_z",-0.336373992153646,0.0124593040908385
"892","train",14,"WALKING","body_acc_x",-0.00115738359675742,0.195502781494002
"893","train",14,"WALKING","body_acc_y",-0.00243394117425847,0.163404707458377
"894","train",14,"WALKING","body_acc_z",0.00051244763668697,0.192193593229452
"895","train",14,"WALKING","body_gyro_x",0.0249569189685434,0.349683871511596
"896","train",14,"WALKING","body_gyro_y",-0.00389588568707627,0.756168407808819
"897","train",14,"WALKING","body_gyro_z",-0.0154953113462394,0.425338185587198
"898","train",14,"WALKING","total_acc_x",0.902426043207097,0.195133949310079
"899","train",14,"WALKING","total_acc_y",-0.254352353634767,0.160701936152004
"900","train",14,"WALKING","total_acc_z",-0.420208459625265,0.189349261648786
"901","train",14,"WALKING_DOWNSTAIRS","body_acc_x",0.00326562777251042,0.332114777973171
"902","train",14,"WALKING_DOWNSTAIRS","body_acc_y",-0.00150849217334549,0.237285709536301
"903","train",14,"WALKING_DOWNSTAIRS","body_acc_z",0.00511189375942708,0.264072991797039
"904","train",14,"WALKING_DOWNSTAIRS","body_gyro_x",0.0133734112198958,0.563760250538785
"905","train",14,"WALKING_DOWNSTAIRS","body_gyro_y",-0.00911540855447222,0.811155091914513
"906","train",14,"WALKING_DOWNSTAIRS","body_gyro_z",-0.0225713621674653,0.65886213309628
"907","train",14,"WALKING_DOWNSTAIRS","total_acc_x",0.916270863680556,0.331053568101926
"908","train",14,"WALKING_DOWNSTAIRS","total_acc_y",-0.247374396905903,0.235341337764582
"909","train",14,"WALKING_DOWNSTAIRS","total_acc_z",-0.386186841468368,0.261477901042148
"910","train",14,"WALKING_UPSTAIRS","body_acc_x",-0.00312309149493345,0.225797484826375
"911","train",14,"WALKING_UPSTAIRS","body_acc_y",-0.00173124058600116,0.22504149368181
"912","train",14,"WALKING_UPSTAIRS","body_acc_z",-0.00131212876441696,0.292386849907574
"913","train",14,"WALKING_UPSTAIRS","body_gyro_x",0.112477918911863,0.476913123325202
"914","train",14,"WALKING_UPSTAIRS","body_gyro_y",-0.0221955074349537,1.1323112796775
"915","train",14,"WALKING_UPSTAIRS","body_gyro_z",-0.0577451707537138,0.759903395049659
"916","train",14,"WALKING_UPSTAIRS","total_acc_x",0.819330508718171,0.225223590026241
"917","train",14,"WALKING_UPSTAIRS","total_acc_y",-0.305949177272569,0.22005946621719
"918","train",14,"WALKING_UPSTAIRS","total_acc_z",-0.493372401126881,0.286679194420953
"919","train",15,"LAYING","body_acc_x",0.0024523376326194,0.0104328352864281
"920","train",15,"LAYING","body_acc_y",0.000266714904036024,0.0080953669927971
"921","train",15,"LAYING","body_acc_z",-0.00337693875565245,0.0156888207491198
"922","train",15,"LAYING","body_gyro_x",0.0111847636428097,0.0389975879409544
"923","train",15,"LAYING","body_gyro_y",0.00558466787017941,0.0317568854049051
"924","train",15,"LAYING","body_gyro_z",0.0120026489182854,0.0232371057892668
"925","train",15,"LAYING","total_acc_x",0.216527439210069,0.00779168594103582
"926","train",15,"LAYING","total_acc_y",0.916431189496528,0.00715308173772431
"927","train",15,"LAYING","total_acc_z",-0.0451828733474783,0.0128592098089999
"928","train",15,"SITTING","body_acc_x",-0.000962888456975953,0.00561491628221451
"929","train",15,"SITTING","body_acc_y",0.00284249620218962,0.0149887345119125
"930","train",15,"SITTING","body_acc_z",-0.00176851520272073,0.0121368263793874
"931","train",15,"SITTING","body_gyro_x",-0.0103508553410916,0.0119708223743832
"932","train",15,"SITTING","body_gyro_y",-0.00271053215285686,0.0209029215387847
"933","train",15,"SITTING","body_gyro_z",0.00392356792502873,0.0197369526178166
"934","train",15,"SITTING","total_acc_x",0.964424002661547,0.00405854682787117
"935","train",15,"SITTING","total_acc_y",0.231481597142744,0.00692601803288791
"936","train",15,"SITTING","total_acc_z",-0.00452593816954184,0.00797947772903007
"937","train",15,"STANDING","body_acc_x",0.000276156352332842,0.00500900804822589
"938","train",15,"STANDING","body_acc_y",-0.00063648680571079,0.0133670498715695
"939","train",15,"STANDING","body_acc_z",0.00079176227921079,0.0117174046131773
"940","train",15,"STANDING","body_gyro_x",0.00147640148534788,0.0471630451290068
"941","train",15,"STANDING","body_gyro_y",0.00378155331808933,0.0239565182521207
"942","train",15,"STANDING","body_gyro_z",-0.00448703211213216,0.0176058757892214
"943","train",15,"STANDING","total_acc_x",1.01882037768278,0.00422343982321772
"944","train",15,"STANDING","total_acc_y",-0.147086386149764,0.0100949990294196
"945","train",15,"STANDING","total_acc_z",0.0587489668304835,0.00816956888374707
"946","train",15,"WALKING","body_acc_x",-0.000757667256947338,0.219765638313079
"947","train",15,"WALKING","body_acc_y",2.99913346643519e-05,0.196293812576725
"948","train",15,"WALKING","body_acc_z",0.000226553781655382,0.0895396326095178
"949","train",15,"WALKING","body_gyro_x",-0.0286854263271991,0.585466890014413
"950","train",15,"WALKING","body_gyro_y",0.00591304037698785,0.445348795843613
"951","train",15,"WALKING","body_gyro_z",-0.000922491521652199,0.25081267091808
"952","train",15,"WALKING","total_acc_x",1.00788240189525,0.219400538097489
"953","train",15,"WALKING","total_acc_y",-0.215537765812095,0.195894087017802
"954","train",15,"WALKING","total_acc_z",0.0691294171804601,0.0883895616315542
"955","train",15,"WALKING_DOWNSTAIRS","body_acc_x",0.000540567950271577,0.458384884357869
"956","train",15,"WALKING_DOWNSTAIRS","body_acc_y",0.00603592463077009,0.204428632228232
"957","train",15,"WALKING_DOWNSTAIRS","body_acc_z",-0.000732836134354539,0.132152088741757
"958","train",15,"WALKING_DOWNSTAIRS","body_gyro_x",-0.112359025363132,0.594986640709141
"959","train",15,"WALKING_DOWNSTAIRS","body_gyro_y",0.0179079727913579,0.481830922710202
"960","train",15,"WALKING_DOWNSTAIRS","body_gyro_z",-0.00670832715649182,0.36502769648812
"961","train",15,"WALKING_DOWNSTAIRS","total_acc_x",0.995586477250744,0.457698356041604
"962","train",15,"WALKING_DOWNSTAIRS","total_acc_y",-0.14315965046481,0.202841727808615
"963","train",15,"WALKING_DOWNSTAIRS","total_acc_z",0.0712622356040848,0.130648800053932
"964","train",15,"WALKING_UPSTAIRS","body_acc_x",-0.00152255917456087,0.317842280012847
"965","train",15,"WALKING_UPSTAIRS","body_acc_y",-0.00609181387196615,0.171868863040062
"966","train",15,"WALKING_UPSTAIRS","body_acc_z",-0.00285573608139258,0.114575665102507
"967","train",15,"WALKING_UPSTAIRS","body_gyro_x",0.121708317158854,0.510902508118404
"968","train",15,"WALKING_UPSTAIRS","body_gyro_y",-0.0362919205909147,0.514728959640143
"969","train",15,"WALKING_UPSTAIRS","body_gyro_z",0.00214008021862142,0.25525118045483
"970","train",15,"WALKING_UPSTAIRS","total_acc_x",0.983793953613281,0.316991131073141
"971","train",15,"WALKING_UPSTAIRS","total_acc_y",-0.302600128919759,0.170144920637889
"972","train",15,"WALKING_UPSTAIRS","total_acc_z",0.0713977348851562,0.111304871436676
"973","train",16,"LAYING","body_acc_x",-0.000690082359857366,0.00996631497940011
"974","train",16,"LAYING","body_acc_y",0.000276839680341741,0.0114604185047251
"975","train",16,"LAYING","body_acc_z",0.00032939762637971,0.0092320544104409
"976","train",16,"LAYING","body_gyro_x",0.0118814889989098,0.0217180733679052
"977","train",16,"LAYING","body_gyro_y",-0.0177598061187734,0.0244043998370704
"978","train",16,"LAYING","body_gyro_z",0.00455347393318371,0.00956118491201108
"979","train",16,"LAYING","total_acc_x",0.188780629202009,0.00665649976385514
"980","train",16,"LAYING","total_acc_y",-0.00156944216517857,0.00712207514984568
"981","train",16,"LAYING","total_acc_z",0.873247152421875,0.00621640610822479
"982","train",16,"SITTING","body_acc_x",0.000657976590047101,0.00569898507112585
"983","train",16,"SITTING","body_acc_y",0.00361303366648721,0.0100003837838931
"984","train",16,"SITTING","body_acc_z",0.00633171343982337,0.013875090858322
"985","train",16,"SITTING","body_gyro_x",-0.013950562877109,0.0182116766856702
"986","train",16,"SITTING","body_gyro_y",0.00762431118636956,0.0339051673163504
"987","train",16,"SITTING","body_gyro_z",-0.00299153891155054,0.0214209826658842
"988","train",16,"SITTING","total_acc_x",1.00288573986639,0.00353951941669634
"989","train",16,"SITTING","total_acc_y",-0.0648104384588995,0.00708283589901158
"990","train",16,"SITTING","total_acc_z",0.0885333416820199,0.0101412526816841
"991","train",16,"STANDING","body_acc_x",0.00122033567648269,0.00496756218444805
"992","train",16,"STANDING","body_acc_y",0.000282286028511038,0.00851580549264806
"993","train",16,"STANDING","body_acc_z",0.00153605368662113,0.0113939314106479
"994","train",16,"STANDING","body_gyro_x",-0.00232966046129393,0.0248622650423796
"995","train",16,"STANDING","body_gyro_y",0.00256072263866587,0.0172370452377266
"996","train",16,"STANDING","body_gyro_z",0.000177689699542788,0.0107351142323998
"997","train",16,"STANDING","total_acc_x",1.00283309489183,0.00333165357960028
"998","train",16,"STANDING","total_acc_y",-0.039475821425601,0.00635929343514806
"999","train",16,"STANDING","total_acc_z",-0.167845387679287,0.0079158393590744
"1000","train",16,"WALKING","body_acc_x",-0.000319878514473039,0.194835617012663
"1001","train",16,"WALKING","body_acc_y",-0.0017259296114568,0.118825464286008
"1002","train",16,"WALKING","body_acc_z",-0.000163984418560049,0.154125001156551
"1003","train",16,"WALKING","body_gyro_x",0.0128946334378661,0.302848678252841
"1004","train",16,"WALKING","body_gyro_y",0.00214181024863266,0.298577277083848
"1005","train",16,"WALKING","body_gyro_z",-0.00197736907808517,0.309421606160429
"1006","train",16,"WALKING","total_acc_x",0.99025582901348,0.194563896541183
"1007","train",16,"WALKING","total_acc_y",-0.0504107102183609,0.117919786830547
"1008","train",16,"WALKING","total_acc_z",-0.219284775773894,0.15368082241398
"1009","train",16,"WALKING_DOWNSTAIRS","body_acc_x",0.00371172697163564,0.393658066851541
"1010","train",16,"WALKING_DOWNSTAIRS","body_acc_y",-0.000656535042450133,0.147452422819332
"1011","train",16,"WALKING_DOWNSTAIRS","body_acc_z",-0.00382074003806516,0.184919418143526
"1012","train",16,"WALKING_DOWNSTAIRS","body_gyro_x",0.00529860160415558,0.476995732705508
